S_ID,C_ID,SCHL,Region,Division,School_size,Urbanicity,S1,S2_1,S2_2,S2_3,S2_4,S2_5,S2_6,S2_7,S2_7a,S3,S4_1,S4_2,S4_3,S4_4,S4_5,S4_6,S4_7,S4_8,S4_8a,S5_1,S5_2,S5_3,S5_4,S5_5,S5_6,S5_7,S5_8,S5_9,S5_9a,S6,S6a,S7_1,S7_2,S7_3,S7_4,S7_5,S7_6,S7_7,S7_7a,S8,S9a,S9b,S9c,S9d,S9e,S10a,S10_1,S10_2,S10_3,S10_4,S11_1,S11_2,S11_3,S11_4,S11_5,S11_6,S11_7,S11_7a,S12_1,S12_1a,S12_1b,S12_2,S12_2a,S12_2b,S12_2c,S12_3,S12_3a,S12_3b,S12_3c,S12_4,S12_4a,S12_4b,S12_4c,S12_5,S13,S14,S15_1,S15_2,S15_3,S15_4,S15_5,S15_6,S15_7,S15_7a,S16_1,S16_2,S16_3,S16_4,S16_4a,S17_1,S17_2,S17_3,S17_4,S17_5,S17_6,S17_7,S17_8,S17_8a,S18_1,S18_2,S18_3,S18_4,S18_5,S18_6,S18_7,S18_8,S18_8a,S19,S20_1,S20_2,S20_3,S20_4,S20,S21,S21a,S22,S23,S23a,S24,S25,S26,S26a,S26b,S27,S28,S29,S30,S31,S_Coder
1607,104,172,1,2,1,4,60,0,0,0,0,0,0,1,To obtain a Bachelors degree,2,1,0,0,0,1,0,0,0, ,0,0,1,1,0,0,1,0,0, ,6,It shows intelligence and opens up doors to future employment benefits.,0,0,1,1,0,1,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,1,60,-2,-2,1,60,-2,-2,0,1,1,3,2,5,1,2,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,0,0,0,0,0,0,1,I am graduating.,1,4,4,4,4,16,2, ,239,-2, ,239,239,1, , ,-1,0,2,1991, ,2
2346,157,172,1,2,1,4,10,0,1,1,1,1,1,0, ,2,0,1,1,0,1,0,0,0, ,1,0,0,0,1,0,1,0,0, ,8,better understand other people/cultures in a global society,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,2,4,7,1,1,2,-1, ,1,0,0,0, ,0,1,1,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,6, ,239,-2, ,239,239,1, , ,No,0,1,1991, ,5
2347,157,172,1,2,1,4,10,0,0,0,1,1,0,0, ,1,0,1,1,0,1,0,1,0, ,1,1,0,0,0,1,1,0,0, ,10,to communicate w/ others,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,2,2,2,6,1,2,2,-1, ,1,0,0,0, ,0,1,1,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,1, , ,American,0,2,1995, ,5
2348,157,172,1,2,1,4,10,0,1,1,1,1,0,0, ,1,0,0,1,0,1,0,0,0, ,1,1,0,0,0,0,1,0,0, ,10,communication is so important,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,1,2,3,6,1,2,2,-1, ,0,1,0,0, ,0,0,1,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,2, , , ,0,2,1992,"ASL is amazing, so useful and opened my eyes to a culture I had no clue about.  Also it makes so much sense and makes telling secrets or communicating fun!",5
2349,157,172,1,2,1,4,10,0,1,1,0,1,0,0, ,2,1,0,1,0,1,0,1,0, ,1,0,0,0,1,0,1,0,0, ,10,not everyone in the world speaks only english,1,0,0,0,0,0,0, ,2,900,-2,-2,-2,-2,900,2,2,2,2,2,1,1,2,1,2,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,5,3,1,3,1,1,2,-1, ,1,0,0,0, ,1,1,1,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,1, ,114,6, ,60,114,2, , ,Dutch and Jamaican,0,2,1990,ASL is very fun to learn and it is easy to pick up.  You do not have to worry about pronouncing a word or letter right.  ASL also gets you moving because you are using muscles you've never thought about using.,5
1625,106,173,4,9,2,2,100,0,1,1,0,1,0,0, ,1,0,0,1,1,0,1,0,0, ,1,0,1,1,0,1,1,1,0, ,10, ,0,0,1,1,0,0,0, ,3,100,-2,-2,-2,-2,100,3,3,3,2,5,1,3,1,1,3,-1, ,1,100,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,1,5,2,4,4,1,2,2,-1, ,0,1,0,0, ,0,0,0,0,0,1,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,1, ,239,-2, ,149,149,3, , ,American - Mexican,0,2,1994, ,1
1626,106,173,4,9,2,2,100,0,0,1,0,0,0,0, ,1,1,0,1,1,1,0,0,0, ,0,0,1,0,0,1,0,1,0, ,10,So that people from all over the world are able to communicate with each other.,1,0,0,0,0,0,0, ,4,100,-2,-2,-2,-2,100,3,4,3,2,5,1,3,3,1,3,-1, ,0,-2,-2,0,-2,-2,-2,1,100,40,-2,1,100,-2,-2,0,1,2,7,3,1,2,1,2,1, ,0,1,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,1, ,239,-2, ,149,149,3, , ,Mexican - American,0,2,1993, ,1
1627,106,173,4,9,2,2,100,1,0,0,0,1,0,0, ,1,0,1,1,0,0,0,0,0, ,0,0,1,1,0,0,0,1,0, ,10,You have more job oportunities,0,0,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,4,4,4,3,5,1,2,1,1,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,4,2,2,1,1,1,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,3,15,9, ,239,-2, ,149,149,3, , ,Mexican - American,0,1,1996, ,1
1629,106,173,4,9,2,2,100,0,0,0,1,1,0,0, ,1,0,0,1,0,1,0,1,0, ,1,1,1,0,0,0,1,0,0, ,10,1) for personal development and career and cultural awareness 2) Career and professional and purposes,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,100,-2,-2,0,1,1,3,2,1,1,4,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,0,1,0,0,0,0,1,I need to preserve my units for other core classes.,1,4,4,4,4,16,7,some community/city college,239,-2, ,239,239,2, , , ,0,2,1992,"I would love to keep talking Spanish until I become fluent, but I am in the medical field and need to save my units for my other core classes (sciences & maths, etc.)",1
1630,106,173,4,9,2,2,100,0,1,0,0,0,0,0, ,1,0,0,0,1,0,1,1,0, ,1,0,1,0,0,0,0,1,0, ,10,It is always good to learn a different language to be able to communicate with different cultures.,0,0,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,4,4,4,4,5,5,-1,5,5,-1,-1, ,0,-2,-2,0,-2,-2,-2,1,-1,-1,-1,0,-2,-2,-2,0,1,2,2,2,2,2,3,3,-1, ,1,0,0,0, ,-1,-1,-1,-1,-1,-1,-1,-1, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,3,3,14,1, ,239,-2, ,149,149,3, , , ,1,2,1994, ,1
1631,106,173,4,9,2,2,100,0,1,0,0,1,0,0, ,2,0,0,0,0,1,0,0,0, ,1,0,1,1,0,0,1,1,0, ,10,to further's one's self.,0,0,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,4,4,4,3,5,2,3,2,2,3,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,2,2,2,6,1,7,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,0,0,0,0,0,1,0, ,1,4,4,4,4,16,2, ,239,-2, ,149,239,3, , ,Mexican - American,0,2,1984, ,1
1633,106,173,4,9,2,2,100,0,1,1,0,0,0,0, ,1,0,1,1,1,0,0,0,0, ,1,0,0,1,1,1,0,1,0, ,10,To be able to communicate with other people,0,1,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,4,4,4,4,3,1,2,2,1,1,-1, ,1,100,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,1,3,2,4,1,2,4,2,-1, ,0,1,0,0, ,0,0,1,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,2, ,239,-2, ,149,149,3, , ,Mexican - American,0,1,1995, ,1
1634,106,173,4,9,2,2,100,0,0,1,0,0,0,0, ,1,1,0,1,1,1,1,1,0, ,0,0,1,0,1,0,1,1,0, ,10,It helps communicate with anyone without struggling,0,1,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,3,3,3,2,5,1,1,1,4,2,-1, ,1,100,-2,0,-2,-2,-2,1,100,-2,-2,1,100,-2,-2,0,1,3,2,2,4,2,2,2,-1, ,0,1,0,0, ,0,0,1,0,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,3,3,3,3,12,1, ,239,-2, ,149,149,3, , ,Mexican - American,0,2,1996, ,1
1635,106,173,4,9,2,2,100,0,0,1,0,0,0,0, ,2,1,0,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,10,"you can help, connect with other cultures people.",0,0,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,4,3,3,3,5,3,4,3,4,1,-1, ,1,100,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,1,3,3,2,2,1,1,2,-1, ,0,1,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,1, ,239,-2, ,149,149,3, , ,American,0,2,1991, ,1
1636,106,173,4,9,2,2,100,0,1,0,0,0,0,0, ,1,0,0,0,0,1,1,0,0, ,0,0,1,1,0,0,0,1,0, ,9,To be able to communicate with others,0,0,0,1,0,0,0, ,3,100,-2,-2,-2,-2,100,3,3,3,3,3,1,1,1,1,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,2,2,1,1,1,1,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,0,0,0,0,0,0,1,focusing on A.S courses,1,4,4,4,4,16,1, ,239,-2, ,149,149,3, , ,Mexican - American,0,1,1996, ,1
1637,106,173,4,9,2,2,100,0,1,0,0,1,0,0, ,2,0,0,1,0,1,0,1,0, ,0,0,1,1,0,0,1,0,0, ,10,It's more than one  way to communicate.,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,3,2,3,2,1,1,1,2,2,2,2,study translations,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,2,2,7,1,6,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,2, , , ,1,1,1985,"I have 3 children. When I', able to speak Spanish well enough then I will teach then as well. Elementery schools should also expose languages to children who only speak one .",1
1638,107,174,2,3,2,3,100,0,1,1,0,0,1,0, ,1,1,1,1,1,1,0,0,0, ,1,0,1,0,0,1,0,0,0, ,10,"It can only improve for me, as well as it makes me more diverse+cultural",1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,4,4,7,1,5,2,-1, ,1,0,0,0, ,1,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,1, ,239,-2, ,239,239,3, , , ,0,1,1977, ,4
1640,107,174,2,3,2,3,100,0,1,1,1,1,0,0, ,1,0,0,1,1,1,1,1,0, ,1,0,1,0,0,0,0,1,0, ,10,better job/career opportunities,1,0,0,0,0,0,0, ,3,100,-2,-2,-2,-2,100,2,3,2,2,3,1,1,2,1,1,-1, ,0,-2,-2,0,-2,-2,-2,1,40,-2,-2,0,-2,-2,-2,0,1,3,2,1,6,1,2,2,-1, ,1,0,0,0, ,0,0,1,0,1,1,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,1, ,239,-2, ,149,149,3, , ,Mexican-American,0,1,1995, ,4
1641,107,174,2,3,2,3,100,0,0,1,0,0,0,0, ,1,1,0,1,1,0,0,0,0, ,1,0,1,0,0,0,0,1,0, ,7,More and more people from other cultures come to the U.S.,0,0,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,4,4,4,4,3,2,5,2,1,2,-1, ,0,-2,-2,1,100,-2,-2,1,100,-2,-2,0,-2,-2,-2,0,1,3,2,2,6,1,2,2,-1, ,0,1,0,0, ,1,0,1,1,0,1,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,3,4,15,6, ,239,-2, ,239,239,3, , ,Mexican-American,0,2,1994, ,4
1643,107,174,2,3,2,3,100,0,1,0,0,0,0,0, ,1,1,0,0,0,0,0,0,0, ,0,0,0,1,0,0,0,0,0, ,6,because you can get farther in life,0,1,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,4,2,3,1,1,1,2,-1, ,0,0,1,0, ,0,0,0,0,0,0,0,1, ,0,1,0,0,0,0,0,0, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,2, , , ,0,1,1987, ,4
1646,107,174,2,3,2,3,100,0,0,1,0,0,0,0, ,1,0,0,1,0,1,0,1,0, ,0,0,1,0,0,0,0,0,1,friends,6,Why not?,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,8,2,5,6,1,1,2,-1, ,0,0,0,1,I am not certain.,-1,-1,-1,-1,-1,-1,-1,-1, ,-1,-1,-1,-1,-1,-1,-1,-1, ,1,4,4,4,4,16,5, ,239,-2, ,109,239,3, , ,American,0,1,1993, ,4
1647,107,174,2,3,2,3,100,0,0,1,0,0,0,0, ,2,1,0,0,0,1,0,0,0, ,0,0,0,1,0,0,1,0,0, ,8,"The more you know, the further you go.",0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,4,2,2,6,1,3,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,0,0,0,0,0,0,0, ,1,4,3,4,4,15,7,Some college,239,-2, ,239,239,2, , , ,0,1,1994,Spanish is great to know. It'll take people far if they allow it to.,4
1648,107,174,2,3,2,3,100,0,0,1,0,1,0,0, ,1,0,0,1,0,0,0,0,0, ,1,0,0,1,0,0,0,0,0, ,7,Because it is good to be diverse,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,4,4,1,1,1,2,-1, ,1,1,0,0, ,0,0,1,0,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,9, ,239,-2, ,239,239,2, , ,American,0,1,1980, ,4
1649,107,174,2,3,2,3,100,0,0,1,0,0,0,0, ,1,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,10,"For professional use, to communicate with people around the world.",1,0,0,0,0,0,0, ,3,80,-2,-2,-2,-2,80,4,4,4,4,3,1,1,2,1,1,-1, ,1,-1,-1,0,-2,-2,-2,1,80,-2,-2,0,-2,-2,-2,0,1,1,3,4,6,1,1,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,2, ,32,6, ,32,32,3, , , ,0,2,1995, ,4
1650,107,174,2,3,2,3,100,0,1,0,0,0,0,0, ,2,1,0,0,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0, ,2, ,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,3,1,4,1,3,2,-1, ,0,0,1,0, ,1,0,0,0,0,0,0,0, ,0,0,0,0,1,0,0,0, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,-1, , , ,0,2,1966, ,4
1651,108,175,4,9,2,4,40,0,1,1,0,1,0,0, ,1,1,1,0,1,1,0,0,0, ,0,0,0,1,1,1,0,0,0, ,5,Depends on where you go and live/work,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,2,2,1,3,1,3,1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,0,0,0,0,0,1,0, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,American,0,1,1996, ,1
1653,108,175,4,9,2,4,40,0,0,0,0,0,0,1,finish my BM n Voice,1,0,1,0,0,0,0,0,1,be less of a stupid American,0,0,0,1,0,0,0,0,1,most difficult language at the moment,10,this should be self-explanitery,0,0,0,0,0,1,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,2,2,7,1,4,2,-1, ,1,0,0,0, ,1,0,0,0,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,1, , ,nope,0,2,1986, ,1
1654,108,175,4,9,2,4,40,0,0,1,0,1,0,0, ,1,0,0,0,1,1,0,0,0, ,1,0,0,0,0,0,1,0,0, ,9,"improve oneself, good for career prospects",1,0,0,0,0,0,0, ,4,720,-2,-2,-2,-2,720,1,2,3,2,1,1,1,1,1,1,-1, ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-3,2,2,1,2,2,2,-1, ,1,0,0,0, ,0,0,0,1,1,1,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,2,3,2,2,9,6, ,245,19, ,245,245,5, , , ,1,2,1996, ,1
1655,108,175,4,9,2,4,40,0,0,1,0,0,0,0, ,2,1,0,1,1,0,0,0,0, ,1,0,0,1,1,1,1,0,0, ,10,more culture perspective,0,0,0,1,0,0,0, ,4,80,-2,-2,-2,-2,80,4,4,4,4,2,2,2,2,1,1,-1, ,1,80,-2,1,80,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,1,3,2,2,5,1,2,1,-1, ,0,1,0,0, ,1,1,1,1,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,2, ,32,13, ,32,32,3, , , ,0,2,1996, ,1
1659,108,175,4,9,2,4,40,0,0,1,0,1,1,0, ,1,0,1,0,1,1,0,0,0, ,0,0,0,0,0,0,1,0,1,keep the brain working,8,it's a small world,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,1,4,3,1,1,3,3,-1, ,1,0,0,0, ,0,1,0,1,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,4, ,239,-2, ,239,239,1, , , ,0,2,1953, ,1
1660,108,175,4,9,2,4,40,0,0,1,0,0,0,0, ,1,0,0,0,1,0,0,0,0, ,0,0,0,1,0,0,0,0,0, ,9,Better understanding of English,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,1,4,3,1,1,6,2,-1, ,1,0,0,0, ,0,0,0,1,0,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,6, ,239,-2, ,239,239,1, , , ,0,1,1968, ,1
1662,108,175,4,9,2,4,40,0,0,0,0,1,0,0, ,2,0,0,0,0,1,1,0,0, ,0,0,0,0,0,0,1,0,1,future son-in- law is french,10,Much of the world speaks more than one language except Americans,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,2,4,2,1,1,1,2,-1, ,1,0,0,0, ,0,0,0,0,1,1,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,4, ,239,-2, ,239,239,4, , , ,0,2,1955, ,1
1663,108,175,4,9,2,4,40,0,0,1,0,0,0,0, ,1,0,0,0,1,1,0,0,1,Future travel,0,0,0,0,0,0,1,0,0, ,8,"Because we are so surrounded by many different people coming from different backgrounds/cultures, I think it's important to open our eyes to others and learn about it, it helps having an upper mind, having a better understanding of others and appreciate others.",1,0,0,0,0,0,0, ,4,640,-2,-2,-2,-2,640,3,3,3,3,5,2,2,3,5,2,-1, ,0,-2,-2,0,-2,-2,-2,1,-1,-1,-1,0,-2,-2,-2,0,1,3,6,2,6,1,7,2,-1, ,1,0,0,0, ,0,0,0,1,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,0,4,4,4,4,16,2, ,181,9, ,181,181,5, , ,Filipino,0,2,1991, ,1
1664,108,175,4,9,2,4,40,0,0,0,1,1,0,0, ,2,0,0,1,0,1,0,0,0, ,0,0,0,0,0,0,1,0,0, ,8,Understand more than one point of view in life.,1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,0,9,2,2,1,1,1,2,-1, ,1,0,0,0, ,0,0,0,0,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,3,4,4,4,15,2, ,239,-2, ,239,239,1, , ,American,0,1,1952, ,1
1665,108,175,4,9,2,4,40,0,1,0,0,0,0,0, ,1,0,0,0,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0, ,9,"language opens up the mind and the world, it dismisses borders and malice brothers of us all.",1,0,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,1,100,-2,-2,1,10,-2,-2,0,-2,-2,-2,0,1,5,2,3,6,1,1,3,-1, ,1,0,0,0, ,1,0,1,1,1,0,0,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,3,3,4,4,14,2, ,239,-2, ,239,239,1, , ,"Celtic, Human",0,2,1984, ,1
1676,110,176,3,7,2,1,100,0,0,1,0,0,0,0, ,1,0,0,1,1,0,1,0,0, ,0,0,0,0,0,0,0,1,0, ,10,"To speak my parents, grandparents and others",0,0,0,1,0,0,0, ,4,100,-2,-2,-2,-2,100,3,3,4,2,1,3,2,1,1,3,-1, ,0,-2,-2,0,-2,-2,-2,1,100,300,-2,0,-2,-2,-2,0,1,4,3,2,-1,1,4,2,-1, ,0,0,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,-1,-1,-1,-1,-1,-1,-1,-1, ,1,4,2,4,4,14,4, ,239,-2, ,239,239,3, , , ,0,1,1996, ,1
1677,110,176,3,7,2,1,100,0,1,1,1,1,0,0, ,1,1,0,1,1,0,1,0,0, ,0,0,1,0,0,0,0,1,0, ,5,cause I will communicate with Spanish people,0,1,0,0,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,1,100,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,0,1,2,2,-1,3,3,2,-1, ,1,1,0,0, ,1,0,1,1,0,0,1,0, ,0,0,1,1,0,1,1,0, ,1,3,3,3,4,13,-1, ,-1,1, ,149,149,9,3,4,Mexican - American,1,1,1995,Get transfer to florida for a university in orlando and travel.,1
1678,110,176,3,7,2,1,100,0,1,1,0,0,0,0, ,2,1,0,1,0,0,0,0,0, ,1,0,1,0,0,0,0,0,0, ,6,Everywhere you go there are multiple languages spoken in just one area.,0,0,0,1,0,0,0, ,3,100,-2,-2,-2,-2,100,3,2,3,1,1,1,1,1,1,2,1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,3,2,4,5,1,1,2,1, ,1,0,0,0, ,1,0,0,0,0,1,0,1, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,4, ,239,-2, ,239,239,3, , , ,0,2,1995, ,1
1679,110,176,3,7,2,1,100,1,1,1,1,1,1,0, ,1,1,1,1,1,1,1,1,0, ,1,1,1,1,0,1,1,1,0, ,10,America is a multicultural place people from all over the world live here,0,0,0,1,0,0,0, ,2,100,-2,-2,-2,-2,100,2,2,2,3,2,1,1,1,1,1,-1, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,4,7,2,5,2,3,2,-1, ,0,1,0,0, ,1,1,1,1,1,1,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,5, ,239,-2, ,239,239,3, , ,American,0,1,1993,My family never educated me to speak spanish for fear I would be discriminated in school as they were speaking Spanish. I was unable to communicate with my family so I never understood the language until High School.,1
1680,110,176,3,7,2,1,100,0,0,1,0,1,0,0, ,1,0,0,1,1,1,1,1,0, ,0,0,1,1,1,0,1,0,0, ,10,It only benefits your life in many aspects.,0,0,0,1,0,0,0, ,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2, ,0,-2,-2,0,-2,-2,-2,0,-2,-2,-2,0,-2,-2,-2,1,1,2,5,3,1,1,3,2,-1, ,1,0,0,0, ,0,0,1,1,1,1,1,0, ,-2,-2,-2,-2,-2,-2,-2,-2, ,1,4,4,4,4,16,2, ,239,-2, ,239,239,3, , ,American,0,2,1995, ,1
